职人	người chuyên nghiệp	Nhrf	1
夷人	di nhân	Nhrf	1
姬人	Cơ Nhân	Nhrf	1
狮人	nhân sư	Nhrf	1
示人	gặp người	Nhrf	1
熟人	người quen	Nhrf	1
潮人	Seto	Nhrf	1
蠢人	kẻ ngu dốt	Nhrf	1
蠢人	đồ ngu dốt	Nhrf	1
凉人	Suzuhito	Nhrf	1
途人	người đi đường	Nhrf	1
末人	Mạt Nhân	Nhrf	1
教人	dạy người	Nhrf	1
任人	mặc người	Nhrf	1
盲人	người mù	Nhrf	1
犯人	phạm nhân	Nhrf	1
每人	mỗi người	Nhrf	1
恩人	ân nhân	Nhrf	1
蝎人	người bò cạp	Nhrf	1
番人	người Phiên	Nhrf	1
打人	đánh người	Nhrf	1
僧人	tăng nhân	Nhrf	1
吓人	doạ người	Nhrf	1
疯人	người điên	Nhrf	1
糖人	người kẹo	Nhrf	1
兽人	orc	Nhrf	1
兽人	Orc	Nhrf	1
兽人	thú nhân	Nhrf	1
灰人	người xám	Nhrf	1
嫁人	gả người	Nhrf	1
冻人	khiến người cảm thấy lạnh lẽo	Nhrf	1
夏人	Hạ nhân	Nhrf	1
专人	chuyên gia	Nhrf	1
媒人	bà mối	Nhrf	1
公人	người đực	Nhrf	1
鄙人	bỉ nhân	Nhrf	1
单人	một người	Nhrf	1
逗人	khôi hài	Nhrf	1
惹人	chọc người	Nhrf	1
惹人	dẫn đến người	Nhrf	1
帮人	giúp người	Nhrf	1
狄人	Địch Nhân	Nhrf	1
引人	làm cho người	Nhrf	1
蒙人	lừa người	Nhrf	1
莽人	mãng nhân	Nhrf	1
毒人	độc nhân	Nhrf	1
使人	khiến người	Nhrf	1
食人	ăn thịt người	Nhrf	1
塞人	Tắc Nhân	Nhrf	1
队人	đoàn người	Nhrf	1
非人	không phải người	Nhrf	1
非人	phi nhân	Nhrf	1
带人	dẫn người	Nhrf	1
虎人	Khajit	Nhrf	1
虎人	hổ nhân	Nhrf	1
韩人	người Hàn	Nhrf	1
韩人	Hàn Nhân	Nhrf	1
背人	che đậy	Nhrf	1
报人	nhà báo	Nhrf	1
代人	lớp người	Nhrf	1
双人	hai người	Nhrf	1
四人	bốn người	Nhrf	1
错人	lầm người	Nhrf	1
虞人	Ngu Nhân	Nhrf	1
半人	nửa người	Nhrf	1
庶人	thứ nhân	Nhrf	1
伤人	làm đau người khác	Nhrf	1
伤人	đả thương người	Nhrf	1
伤人	thương nhân	Nhrf	1
画人	hoạ sĩ	Nhrf	1
画人	hoạ nhân	Nhrf	1
调人	điều người	Nhrf	1
走人	rời đi	Nhrf	1
骗人	lừa người	Nhrf	1
骗人	gạt người	Nhrf	1
衰人	loser	Nhrf	1
证人	chứng nhân	Nhrf	1
证人	nhân chứng	Nhrf	1
寻人	tìm người	Nhrf	1
粗人	người thô kệch	Nhrf	1
送人	đưa người	Nhrf	1
追人	đuổi theo người	Nhrf	1
累人	mệt mỏi	Nhrf	1
砍人	chém người	Nhrf	1
宫人	cung nhân	Nhrf	1
选人	tuyển người	Nhrf	1
杂人	người tạp	Nhrf	1
弄人	trêu người	Nhrf	1
鼠人	thử nhân	Nhrf	1

一族	nhất tộc	Nhrf	1
贵族	quý tộc	Nhrf	1
龙族	tộc rồng	Nhrf	1
龙族	Long tộc	Nhrf	1
龙族	long tộc	Nhrf	1
狼族	Lang tộc	Nhrf	1
狼族	tộc sói	Nhrf	1
人族	nhân tộc	Nhrf	1
人族	tộc người	Nhrf	1
